ID	Label	logical type	Subclass part of	Equivalent	Evquivalent part of	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/MBA_851	"superior colliculus, optic layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0006779		superficial white layer of superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_852	parvicellular reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0016633		parvocellular reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_853	"subiculum, ventral part, molecular layer"	subclass	http://purl.obolibrary.org/obo/UBERON_0002191			subiculum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_854	"primary somatosensory area, upper limb, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_858	ventral commissure of the spinal cord	equivalent		http://purl.obolibrary.org/obo/UBERON_0004170		spinal cord ventral commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_858	ventral commissure of the spinal cord	equivalent		http://purl.obolibrary.org/obo/UBERON_0004170		ventral commissure of the spinal cord 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_858	ventral commissure of the spinal cord	equivalent		http://purl.obolibrary.org/obo/UBERON_0004170		spinal cord ventral commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_859	parasolitary nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002877		parasolitary nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_859	parasolitary nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002877		parasolitary nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_860	"parabrachial nucleus, lateral division, central lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003007			lateral parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_861	"subiculum, ventral part, stratum radiatum"	subclass	http://purl.obolibrary.org/obo/UBERON_0002191			subiculum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_862	"supplemental somatosensory area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008934			secondary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_863	rubrospinal tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002714		rubrospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_863	rubrospinal tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002714		rubrospinal tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_865	"primary somatosensory area, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_866	ventral spinocerebellar tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002987		anterior spinocerebellar tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_866	ventral spinocerebellar tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002987		anterior spinocerebellar tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_867	parabrachial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007634		parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_867	parabrachial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007634		parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_868	"parabrachial nucleus, lateral division, dorsal lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003007			lateral parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_869	"posterolateral visual area, layer 4"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035919		"posterolateral visual area, layer 4"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_870	"subiculum, ventral part, pyramidal layer"	subclass	http://purl.obolibrary.org/obo/UBERON_0002191			subiculum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_871	spinothalamic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0007703		spinothalamic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_872	dorsal nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_873	"supplemental somatosensory area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0008934			secondary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_874	parabigeminal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002140		parabigeminal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_874	parabigeminal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002140		parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_874	parabigeminal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002140		parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_874	parabigeminal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002140		parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_875	"parabrachial nucleus, lateral division, external lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003007			lateral parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_876	accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0035595		accessory optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_876	accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0035595		accessory optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_877	tectospinal pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0002949		tectospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_877	tectospinal pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0002949		tectospinal tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_878	"primary somatosensory area, mouth, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_879	"retrosplenial area, dorsal part"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_88	anterior hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002634		anterior nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_88	anterior hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002634		anterior nucleus of hypothalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_88	anterior hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002634		anterior nucleus of hypothalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_880	dorsal tegmental nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002143		dorsal tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_880	dorsal tegmental nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002143		dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_880	dorsal tegmental nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002143		dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_881	"parabrachial nucleus, lateral division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0003007		lateral parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_882	"primary motor area, Layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0001384			primary motor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_883	"parabrachial nucleus, lateral division, superior lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003007			lateral parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_885	terminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002924		terminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_885	terminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002924		terminal nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_888	"perirhinal area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0006083			perirhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_889	"primary somatosensory area, nose, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_890	"parabrachial nucleus, medial division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002918		medial parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_891	"parabrachial nucleus, lateral division, ventral lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003007			lateral parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_892	ansa peduncularis	equivalent		http://purl.obolibrary.org/obo/UBERON_0034896		ansa peduncularis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_893	"supplemental somatosensory area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0008934			secondary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_894	"retrosplenial area, lateral agranular part"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_895	ectorhinal area	subclass	http://purl.obolibrary.org/obo/UBERON_0002728			entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_898	pontine central gray	equivalent		http://purl.obolibrary.org/obo/UBERON_0002968		central gray substance of pons	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_898	pontine central gray	equivalent		http://purl.obolibrary.org/obo/UBERON_0002968		central gray substance of pons 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_899	"parabrachial nucleus, medial division, external medial part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002918			medial parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_9	"primary somatosensory area, trunk, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_90	"nucleus of the lateral lemniscus, horizontal part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0007710		intermediate nucleus of lateral lemniscus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_900	"anterior commissure, olfactory limb"	equivalent		http://purl.obolibrary.org/obo/UBERON_0003039		anterior commissure anterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_900	"anterior commissure, olfactory limb"	equivalent		http://purl.obolibrary.org/obo/UBERON_0003039		anterior commissure anterior part 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_901	trigeminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001645		trigeminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_902	"posterolateral visual area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0035897			posterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_903	external cuneate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002864		accessory cuneate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_903	external cuneate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002864		accessory cuneate nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_904	medial septal complex	equivalent		http://purl.obolibrary.org/obo/UBERON_0007629		medial septal complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_904	medial septal complex	equivalent		http://purl.obolibrary.org/obo/UBERON_0007629		medial septal complex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_905	"anterolateral visual area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0035894			anterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_906	"retrosplenial area, lateral agranular part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_907	paracentral nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001924		paracentral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_907	paracentral nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001924		paracentral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_908	"anterior commissure, temporal limb"	subclass	http://purl.obolibrary.org/obo/UBERON_0000935			anterior commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_909	entorhinal area	equivalent		http://purl.obolibrary.org/obo/UBERON_0002728		entorhinal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_910	"orbital area, medial part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_911	trochlear nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002618		root of trochlear nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_912	lingula (I)	equivalent		http://purl.obolibrary.org/obo/UBERON_0004074		cerebellum vermis lobule I 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_913	"visual areas, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0000411			visual cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_915	"parabrachial nucleus, medial division, medial medial part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002918			medial parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_916	brachium of the superior colliculus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002580		brachium of superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_916	brachium of the superior colliculus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002580		brachium of superior colliculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_917	vagus nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001759		vagus nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_918	"entorhinal area, lateral part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0007225		lateral entorhinal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_92	"entorhinal area, lateral part, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_920	central lobule	equivalent		http://purl.obolibrary.org/obo/UBERON_0003021		central lobule	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_921	"primary somatosensory area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_922	perirhinal area	equivalent		http://purl.obolibrary.org/obo/UBERON_0006083		perirhinal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_923	"parabrachial nucleus, medial division, ventral medial part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002918			medial parabrachial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_924	cerebal peduncle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002623		cerebral peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_926	"entorhinal area, medial part, dorsal zone"	equivalent		http://purl.obolibrary.org/obo/UBERON_0018262		dorsal zone of medial entorhinal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_928	culmen	equivalent		http://purl.obolibrary.org/obo/UBERON_0007763		cerebellum vermis culmen 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_928	culmen	equivalent		http://purl.obolibrary.org/obo/UBERON_0007763		cerebellum vermis culmen 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_929	"primary somatosensory area, nose, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_93	motor root of the trigeminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002796		motor root of trigeminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_930	parafascicular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001922		parafascicular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_930	parafascicular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001922		parafascicular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_931	pontine gray	equivalent		http://purl.obolibrary.org/obo/UBERON_0002151		pontine nuclear group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_933	vestibulocochlear nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001648		vestibulocochlear nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_934	"entorhinal area, medial part, ventral zone"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_937	"visual areas, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0000411			visual cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_938	paragigantocellular reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0016635		paragigantocellular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_939	"nucleus ambiguus, dorsal division"	subclass	http://purl.obolibrary.org/obo/UBERON_0001719			nucleus ambiguus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_94	"paraventricular hypothalamic nucleus, parvicellular division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014604		paraventricular nucleus of the hypothalamus parvicellular division	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_940	cingulum bundle	equivalent		http://purl.obolibrary.org/obo/UBERON_0003961		cingulum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_941	vestibulospinal pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0002768		vestibulospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_941	vestibulospinal pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0002768		vestibulospinal tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_942	endopiriform nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0014284		endopiriform nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_942	endopiriform nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0014284		endopiriform nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_943	"primary motor area, Layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0001384			primary motor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_944	folium-tuber vermis (VII)	equivalent		http://purl.obolibrary.org/obo/UBERON_0004081		cerebellum vermis lobule VII 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_944	folium-tuber vermis (VII)	equivalent		http://purl.obolibrary.org/obo/UBERON_0004081		cerebellum vermis lobule VII 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_945	"primary somatosensory area, upper limb, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_946	posterior hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002706		posterior nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_946	posterior hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002706		posterior nucleus of hypothalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_948	cochlear nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0004727		cochlear nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_948	cochlear nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0004727		cochlear nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_948	cochlear nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0004727		cochlear nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_95	agranular insular area	equivalent		http://purl.obolibrary.org/obo/UBERON_0034893		agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_950	"primary somatosensory area, mouth, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_952	"endopiriform nucleus, dorsal part"	subclass	http://purl.obolibrary.org/obo/UBERON_0014284			endopiriform nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_953	pineal body	equivalent		http://purl.obolibrary.org/obo/UBERON_0001905		pineal body	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_954	"primary auditory area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0034751			primary auditory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_955	"lateral reticular nucleus, magnocellular part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002154			lateral reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_956	"corpus callosum, anterior forceps"	subclass	http://purl.obolibrary.org/obo/UBERON_0034678			forceps minor of corpus callosum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_958	epithalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001899		epithalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_959	"ventral auditory area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0001393			auditory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_96	dorsal cochlear nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002829		dorsal cochlear nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_96	dorsal cochlear nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002829		dorsal cochlear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_961	piriform area	subclass	http://purl.obolibrary.org/obo/UBERON_0004725			piriform cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_962	"secondary motor area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0016634			premotor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_963	"lateral reticular nucleus, parvicellular part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002154			lateral reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_964	"corpus callosum, extreme capsule"	subclass	http://purl.obolibrary.org/obo/UBERON_0014528			extreme capsule 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_965	"retrosplenial area, lateral agranular part, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_966	"endopiriform nucleus, ventral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0014284			endopiriform nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_967	cranial nerves	equivalent		http://purl.obolibrary.org/obo/UBERON_0001785		cranial nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_967	cranial nerves	equivalent		http://purl.obolibrary.org/obo/UBERON_0001785		cranial nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_967	cranial nerves	equivalent		http://purl.obolibrary.org/obo/UBERON_0001785		cranial nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_967	cranial nerves	equivalent		http://purl.obolibrary.org/obo/UBERON_0001785		cranial nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_969	"orbital area, ventrolateral part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_970	"paragigantocellular reticular nucleus, dorsal part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0016825		dorsal paragigantocellular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_971	"corpus callosum, posterior forceps"	subclass	http://purl.obolibrary.org/obo/UBERON_0034676			forceps major of corpus callosum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_972	prelimbic area	equivalent		http://purl.obolibrary.org/obo/UBERON_0013560		prelimbic area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_973	"lateral visual area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0035895			lateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_974	"primary somatosensory area, mouth, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_975	edinger-Westphal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002141		parvocellular oculomotor nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_977	ectorhinal area/Layer 6a	subclass	http://purl.obolibrary.org/obo/UBERON_0002728			entorhinal cortex 	Verified	https://ror.org/03cpe7c52
